,user_id,country
12404,31840826,NZ
12405,85802849,NZ
12406,162571851,NZ
12407,20552304,NZ
12408,97377284,NZ
12409,162611495,NZ
12410,115167226,NZ
12411,162537448,NZ
12412,151706301,NZ
12413,148699344,NZ
12416,161659921,NZ
12418,34031285,NZ
12421,24366647,NZ
12422,91112593,NZ
12423,160291388,NZ
12424,102684933,NZ
12426,161812012,NZ
12427,161620532,NZ
12428,87732215,NZ
12429,80584502,NZ
12430,8795016,NZ
12431,161202960,NZ
12432,74118732,NZ
12434,81169006,NZ
12438,161367200,NZ
12439,159594866,NZ
12442,162341653,NZ
12443,161944955,NZ
12444,162303476,NZ
12446,5377082,NZ
12447,162195685,NZ
12448,141196484,NZ
12449,162076102,NZ
12450,162088388,NZ
12451,104887953,NZ
12452,39107035,NZ
12453,162088046,NZ
12454,162110081,NZ
12455,162003737,NZ
12456,161608066,NZ
12457,161539679,NZ
12458,90458690,NZ
12463,161909949,NZ
12464,161474056,NZ
12465,162336401,NZ
12466,61379380,NZ
12467,161760521,NZ
12468,162009096,NZ
12470,139575667,NZ
12472,161501296,NZ
12473,161893650,NZ
12479,66260024,NZ
12480,75928476,NZ
12482,151025052,NZ
12483,162172045,NZ
12484,161773401,NZ
12485,161858590,NZ
12486,161714967,NZ
12487,161355362,NZ
12490,95305696,NZ
12491,161606883,NZ
12492,161911890,NZ
12493,154436922,NZ
12494,19935733,NZ
12495,86477052,NZ
12496,18214235,NZ
12497,161524223,NZ
12498,161953852,NZ
12499,161542936,NZ
12500,30782154,NZ
12501,76439482,NZ
12502,125638518,NZ
12503,127683222,NZ
12505,161422952,NZ
12506,161615830,NZ
12507,106213327,NZ
12509,91498012,NZ
12510,161528206,NZ
12512,161770736,NZ
12515,138123482,NZ
12517,67490797,NZ
12522,146805495,NZ
12526,33483450,NZ
12528,140165552,NZ
12529,150324997,NZ
12531,110720340,NZ
12532,139084621,NZ
12533,150112377,NZ
12535,145043465,NZ
12536,151015347,NZ
12538,31298078,NZ
12540,120254673,NZ
12541,66728373,NZ
12542,40348337,NZ
12543,83942730,NZ
12545,54846764,NZ
12546,118314402,NZ
12547,39608698,NZ
12548,3161628,NZ
12549,53117843,NZ
12551,7052876,NZ
12552,114030882,NZ
12553,93364758,NZ
12555,106637343,NZ
12556,64625142,NZ
12557,147269953,NZ
12558,128112762,NZ
12559,56140925,NZ
12560,155974025,NZ
12561,16128575,NZ
12563,154448513,NZ
12564,14939462,NZ
12565,58043566,NZ
12566,11963143,NZ
12567,151225229,NZ
12568,147612906,NZ
12569,143173930,NZ
12570,93846091,NZ
12571,149872596,NZ
12572,14939181,NZ
12573,33290119,NZ
12574,33342138,NZ
12578,148509924,NZ
12579,22736320,NZ
12580,97563537,NZ
12583,138100329,NZ
12586,22397447,NZ
12587,124318931,NZ
12588,133683900,NZ
12589,159999255,NZ
12590,144591386,NZ
12591,82178542,NZ
12592,140717808,NZ
12593,148126641,NZ
12594,121724011,NZ
12595,42568637,NZ
12596,143151851,NZ
12598,116981862,NZ
12599,42962474,NZ
12600,28740537,NZ
12601,85409212,NZ
12602,19526305,NZ
12603,7636252,NZ
12604,54114874,NZ
12605,102179930,NZ
12606,96896221,NZ
12608,49321912,NZ
12609,148293789,NZ
12610,1407033,NZ
12612,90431172,NZ
12613,83569703,NZ
12617,32299805,NZ
12622,133219037,NZ
12636,28772950,NZ
12646,38953975,NZ
12648,115365267,NZ
12653,5040878,NZ
12654,114537780,NZ
12663,32761625,NZ
12664,31338776,NZ
12666,7775823,NZ
12667,20456257,NZ
12668,82950676,NZ
12669,58373033,NZ
12670,108791341,NZ
12671,24553881,NZ
12672,15958588,NZ
12673,22893924,NZ
12674,63335019,NZ
12677,14721478,NZ
12678,22615673,NZ
12679,22356986,NZ
12680,26414627,NZ
12681,7198826,NZ
12682,99813643,NZ
12683,7373341,NZ
12684,8850219,NZ
12685,27390080,NZ
12686,63311374,NZ
12688,22095153,NZ
12689,84488792,NZ
12690,11380175,NZ
12691,103640507,NZ
12696,38102470,NZ
12697,27583032,NZ
12699,1174001,NZ
12700,135011639,NZ
12701,8087974,NZ
12704,106595572,NZ
12705,45423708,NZ
12706,2910955,NZ
12707,8390008,NZ
12708,113001751,NZ
12709,62552899,NZ
12710,119243313,NZ
12711,27503422,NZ
12713,53235461,NZ
12714,162244268,IE
12715,162461591,IE
12716,161379003,IE
12717,162578434,IE
12718,16904819,IE
12719,41613536,IE
12720,100111598,IE
12721,162581593,IE
12722,161735237,IE
12723,66121123,IE
12724,154988735,IE
12725,162484203,IE
12726,162502857,IE
12727,162422684,IE
12729,10376574,IE
12730,161272628,IE
12731,159938217,IE
12732,81839621,IE
12733,162473826,IE
12734,162480277,IE
12735,161647252,IE
12737,162509107,IE
12738,162518277,IE
12739,162539229,IE
12740,162502421,IE
12741,162518372,IE
12742,162423758,IE
12743,162551323,IE
12744,162465415,IE
12745,162499491,IE
12746,162577947,IE
12747,162516720,IE
12748,2432430,IE
12749,131708749,IE
12750,162447027,IE
12751,117219788,IE
12752,133442497,IE
12753,162563174,IE
12754,162560875,IE
12755,156848035,IE
12756,162420967,IE
12757,44516090,IE
12758,22401685,IE
12759,162426844,IE
12760,162417154,IE
12761,137966789,IE
12762,1017083,IE
12763,162544925,IE
12764,89286923,IE
12765,159827721,IE
12766,162541986,IE
12767,148924774,IE
12768,162551897,IE
12769,162472654,IE
12770,100459591,IE
12771,50835200,IE
12772,102453674,IE
12773,160766233,IE
12774,42537736,IE
12775,162443627,IE
12776,162541633,IE
12777,122149614,IE
12778,162440987,IE
12779,162550537,IE
12781,162474613,IE
12782,38374462,IE
12783,162499927,IE
12784,162544261,IE
12785,162508966,IE
12786,32370968,IE
12787,162508769,IE
12788,162462996,IE
12789,162546045,IE
12790,162399578,IE
12791,162516789,IE
12793,129951999,IE
12794,57127177,IE
12795,162625481,IE
12796,162440643,IE
12797,162422954,IE
12798,35559711,IE
12799,57798369,IE
12800,162518863,IE
12801,162439409,IE
12802,162535737,IE
12803,161596436,IE
12804,162583245,IE
12805,162452510,IE
12806,162511924,IE
12807,156206907,IE
12808,162558394,IE
12809,162524055,IE
12810,27033985,IE
12811,162623532,IE
12812,1935561,IE
12813,88454740,IE
12814,86460635,IE
12817,161455337,IE
12819,105428627,IE
12823,162249018,IE
12825,54652136,IE
12827,161897870,IE
12828,161478173,IE
12833,161875091,IE
12835,26619776,IE
12837,97233696,IE
12840,162367301,IE
12842,27671753,IE
12844,161506258,IE
12845,35483139,IE
12846,161267674,IE
12851,99237145,IE
12852,162199142,IE
12853,78887778,IE
12854,161705546,IE
12855,161599385,IE
12856,161390883,IE
12857,162120394,IE
12858,158271480,IE
12859,18908515,IE
12860,152565548,IE
12861,161932253,IE
12862,161642445,IE
12863,89971324,IE
12864,150602124,IE
12865,161579306,IE
12866,27487853,IE
12867,52901794,IE
12868,129341859,IE
12869,161185301,IE
12870,31747873,IE
12871,161870463,IE
12872,85563741,IE
12873,156302470,IE
12874,54962857,IE
12875,161484001,IE
12877,161691567,IE
12879,137162283,IE
12880,84724381,IE
12882,161648277,IE
12883,161989127,IE
12884,6002108,IE
12885,161585059,IE
12886,132386897,IE
12887,162283438,IE
12888,83598026,IE
12889,161589381,IE
12890,162141667,IE
12891,159453206,IE
12892,161340665,IE
12893,152395715,IE
12894,159931705,IE
12895,161836250,IE
12899,21778707,IE
12900,154559894,IE
12901,160492720,IE
12902,161643391,IE
12903,18496207,IE
12904,57199087,IE
12905,30065714,IE
12906,146970070,IE
12907,72074173,IE
12908,161492491,IE
12909,161804291,IE
12910,157701904,IE
12911,155666765,IE
12915,90078548,IE
12916,4178921,IE
12917,147808988,IE
12920,142378204,IE
12921,40881789,IE
12923,112329089,IE
12926,113810554,IE
12927,113596931,IE
12929,154318275,IE
12930,31915341,IE
12933,56197375,IE
12934,143482220,IE
12935,74923801,IE
12936,41211760,IE
12937,70058427,IE
12939,93759012,IE
12940,148930009,IE
12941,132246422,IE
12945,145400300,IE
12946,75176319,IE
12947,3148691,IE
12949,108721046,IE
12950,11066566,IE
12951,4092912,IE
12953,153431372,IE
12954,693305,IE
12956,76426466,IE
12957,116786188,IE
12958,139708237,IE
12959,6536902,IE
12960,140725160,IE
12961,129642130,IE
12964,127552199,IE
12965,125575600,IE
12966,45528116,IE
12967,128542558,IE
12968,83730474,IE
12969,113798504,IE
12970,43855712,IE
12972,55666496,IE
12973,108040572,IE
12974,51525657,IE
12976,37071828,IE
12977,147814176,IE
12979,14679443,IE
12981,134345513,IE
12982,151952964,IE
12983,124856808,IE
12984,65493305,IE
12985,90018948,IE
12986,11447065,IE
12987,41293104,IE
12990,147436619,IE
12993,128449900,IE
12994,91373148,IE
12995,66728706,IE
12996,48004321,IE
12997,49040037,IE
12999,154426844,IE
13001,92104142,IE
13002,91306797,IE
13003,95109483,IE
13004,131027684,IE
13007,2703794,IE
13008,145785539,IE
13009,92397810,IE
13010,123618352,IE
13011,140450449,IE
13012,5648728,IE
13014,29398604,IE
13021,9893316,IE
13030,95766047,IE
13031,96740414,IE
13036,31439522,IE
13037,94880186,IE
13040,10062415,IE
13043,10693524,IE
13045,75993543,IE
13046,32409877,IE
13048,71802807,IE
13052,9769575,IE
13053,66712681,IE
13054,47688922,IE
13055,19491947,IE
13056,6109260,IE
13059,55552247,IE
13061,11477777,IE
13063,27832826,IE
13065,15429939,IE
13066,107846499,IE
13069,13460481,IE
13070,23558551,IE
13072,26268161,IE
13073,115893550,IE
13078,33562809,IE
13087,87376572,IE
13088,20509960,IE
13089,89587598,IE
13090,5888596,IE
13092,39424433,IE
13093,100064162,IE
13094,81544845,IE
13095,145942224,IE
13097,77071363,IE
13098,12620972,IE
13101,5129759,IE
13104,95086646,IE
13105,89739983,IE
13108,96689501,IE
13110,82924305,IE
13111,119893290,IE
13112,14232624,IE
13113,15978152,IE
13114,158473882,GB
13115,108019392,GB
13117,161681478,GB
13119,99407267,GB
13120,113431456,GB
13121,114904541,GB
13122,162387705,GB
13123,69571385,GB
13124,112540382,GB
13125,136850444,GB
13126,116348843,GB
13127,125337987,GB
13128,112164009,GB
13130,162613178,GB
13131,156001864,GB
13132,162621495,GB
13133,62476017,GB
13134,147354961,GB
13135,11708428,GB
13136,162474555,GB
13137,142612955,GB
13138,107306101,GB
13139,4720902,GB
13140,103784180,GB
13141,162627504,GB
13142,157701405,GB
13143,162624938,GB
13144,36260944,GB
13145,85125461,GB
13146,5407406,GB
13147,38708337,GB
13148,6383626,GB
13150,126839379,GB
13151,15364108,GB
13152,161788744,GB
13153,136378339,GB
13154,88898654,GB
13155,157910222,GB
13156,151980345,GB
13157,162548151,GB
13158,162612505,GB
13159,134619941,GB
13160,69080143,GB
13161,12011259,GB
13162,124473815,GB
13163,51838783,GB
13164,162379100,GB
13165,158682910,GB
13166,113186806,GB
13167,162579353,GB
13168,162500588,GB
13169,160472265,GB
13170,6663999,GB
13171,162576615,GB
13172,6143609,GB
13173,5643042,GB
13174,134219407,GB
13175,162424290,GB
13176,146441388,GB
13177,162648508,GB
13179,86078426,GB
13180,162522965,GB
13181,34943261,GB
13183,162520502,GB
13184,31704272,GB
13186,162393721,GB
13187,96689066,GB
13188,107352886,GB
13189,131363927,GB
13190,155802034,GB
13191,126241683,GB
13192,162444421,GB
13193,8371016,GB
13194,162578335,GB
13195,162432138,GB
13196,162592900,GB
13197,162559591,GB
13198,162471790,GB
13199,82411701,GB
13200,162480223,GB
13201,162556205,GB
13202,62495889,GB
13203,36601675,GB
13204,162419704,GB
13205,14740559,GB
13206,162614884,GB
13207,162652281,GB
13208,162419830,GB
13209,158580571,GB
13210,162479494,GB
13212,162598194,GB
13213,162598419,GB
13215,149032303,GB
13221,19910944,GB
13223,125815462,GB
13224,43234084,GB
13225,84154839,GB
13226,12825936,GB
13227,161656752,GB
13231,161747886,GB
13232,161407377,GB
13233,162385847,GB
13236,161789230,GB
13237,161579029,GB
13239,161527611,GB
13242,10018616,GB
13243,161702438,GB
13244,49400828,GB
13246,141787838,GB
13247,161479313,GB
13248,159721549,GB
13249,161377710,GB
13250,89376667,GB
13252,162273435,GB
13253,21017422,GB
13254,162198085,GB
13255,161587030,GB
13258,161524108,GB
13259,3176948,GB
13260,161144240,GB
13261,162065756,GB
13262,103460923,GB
13263,73682214,GB
13264,64107081,GB
13267,44539584,GB
13269,131684906,GB
13270,55007878,GB
13271,12105493,GB
13272,19057755,GB
13273,5294955,GB
13274,145859003,GB
13275,162138574,GB
13276,114998701,GB
13277,162307623,GB
13278,162260806,GB
13279,63318938,GB
13280,32312311,GB
13283,72351174,GB
13284,155592833,GB
13285,162034477,GB
13287,161897220,GB
13288,36144547,GB
13289,155059860,GB
13290,80486979,GB
13293,161325968,GB
13294,160455713,GB
13295,160481149,GB
13299,161696970,GB
13300,43549351,GB
13305,47739281,GB
13307,20794220,GB
13309,99151907,GB
13310,159271833,GB
13312,63197680,GB
13313,161580927,GB
13320,157023951,GB
13321,81143984,GB
13322,98279142,GB
13324,73125995,GB
13325,65145026,GB
13326,7511597,GB
13327,56673643,GB
13328,50892636,GB
13330,75569304,GB
13332,46872644,GB
13334,94677305,GB
13336,2865873,GB
13338,125341095,GB
13339,149652594,GB
13340,47577085,GB
13344,142546409,GB
13345,66840845,GB
13346,28698783,GB
13347,129996010,GB
13350,6083918,GB
13354,108202950,GB
13356,135916900,GB
13357,2018172,GB
13358,155480231,GB
13359,130476952,GB
13360,66800800,GB
13362,123258183,GB
13363,113596749,GB
13366,157582785,GB
13367,14085211,GB
13368,4837402,GB
13369,94550334,GB
13370,41861511,GB
13371,149190580,GB
13372,142129329,GB
13373,138804615,GB
13375,96936166,GB
13376,65915952,GB
13377,152368782,GB
13378,94857724,GB
13379,129150109,GB
13380,62200237,GB
13383,22761702,GB
13384,33108725,GB
13385,113472239,GB
13387,150807094,GB
13388,52168753,GB
13389,35404114,GB
13390,48606070,GB
13391,19157923,GB
13392,157973959,GB
13395,74308066,GB
13396,83658757,GB
13397,133035535,GB
13398,141188344,GB
13399,87459372,GB
13400,120724320,GB
13402,89971714,GB
13403,81300854,GB
13404,74311874,GB
13405,159112724,GB
13407,101578369,GB
13408,11609776,GB
13409,11283106,GB
13410,150618819,GB
13411,29012271,GB
13412,56651809,GB
13413,160145844,GB
13424,97090851,GB
13428,1778143,GB
13430,9572229,GB
13434,1499144,GB
13436,112828775,GB
13440,112079776,GB
13445,46625330,GB
13453,64325678,GB
13457,26116034,GB
13460,5355846,GB
13461,82743660,GB
13462,12727281,GB
13463,19161922,GB
13467,61449137,GB
13470,118160661,GB
13471,37687678,GB
13472,66383514,GB
13474,1659811,GB
13475,100813945,GB
13476,105282905,GB
13477,22285374,GB
13478,23416120,GB
13481,62928766,GB
13483,26844353,GB
13484,31018760,GB
13486,63451796,GB
13488,103520195,GB
13489,49673000,GB
13490,48030625,GB
13492,47015171,GB
13493,68152690,GB
13494,18860671,GB
13497,6719496,GB
13498,73797223,GB
13499,56013747,GB
13500,126919980,GB
13501,48030255,GB
13502,53650785,GB
13504,56291482,GB
13506,16478222,GB
13507,58770799,GB
13508,30482911,GB
13512,90310554,GB
13514,68809220,SG
13515,162615327,SG
13516,26131029,SG
13517,10803838,SG
13519,12042331,SG
13520,56214523,SG
13521,40573719,SG
13522,162542601,SG
13523,162415681,SG
13524,128016251,SG
13525,134970889,SG
13526,162493364,SG
13527,55430894,SG
13528,162569263,SG
13529,23989615,SG
13530,162611200,SG
13532,162573641,SG
13533,162540217,SG
13534,162566592,SG
13535,156111898,SG
13536,65953659,SG
13538,162458743,SG
13539,162419718,SG
13540,162607162,SG
13542,93623819,SG
13543,6238545,SG
13544,162609608,SG
13546,162615320,SG
13547,69296049,SG
13548,3740811,SG
13550,105722339,SG
13551,162491659,SG
13552,162599475,SG
13553,68622079,SG
13554,162566347,SG
13555,96764696,SG
13556,61503888,SG
13557,162542113,SG
13558,133441592,SG
13559,36967527,SG
13560,162259260,SG
13561,162136653,SG
13562,148134860,SG
13563,146975901,SG
13564,151139719,SG
13565,138645170,SG
13566,153884825,SG
13567,162614531,SG
13568,161418602,SG
13569,7319900,SG
13570,85715102,SG
13571,70699959,SG
13573,153420108,SG
13574,162494887,SG
13575,162411844,SG
13576,162622892,SG
13577,149422657,SG
13578,11564117,SG
13579,162497361,SG
13580,146572510,SG
13582,162542373,SG
13583,41663082,SG
13584,162623850,SG
13586,162451693,SG
13587,68709179,SG
13589,24081407,SG
13590,162493495,SG
13591,6263792,SG
13592,41011244,SG
13593,162536530,SG
13594,162495664,SG
13595,14893956,SG
13596,11578762,SG
13597,108391658,SG
13598,129634425,SG
13600,97704843,SG
13601,46423998,SG
13602,4354279,SG
13604,162432083,SG
13606,123845574,SG
13607,46336087,SG
13608,59649748,SG
13609,62122527,SG
13610,160711859,SG
13611,125365059,SG
13612,18700161,SG
13613,10262473,SG
13615,103149194,SG
13616,161727767,SG
13617,93534767,SG
13621,162085164,SG
13622,52763101,SG
13623,140453008,SG
13624,161966176,SG
13629,116074304,SG
13631,108381105,SG
13633,161966886,SG
13634,161866322,SG
13635,162083398,SG
13637,148798744,SG
13638,47135208,SG
13639,64224277,SG
13640,162303843,SG
13643,142318779,SG
13644,33365103,SG
13645,162107320,SG
13646,39804879,SG
13647,162172569,SG
13648,161141870,SG
13649,162055886,SG
13650,67860820,SG
13651,146791148,SG
13652,161491730,SG
13654,162101064,SG
13655,59094421,SG
13657,91907358,SG
13662,34681692,SG
13663,155645103,SG
13664,151128881,SG
13666,161923217,SG
13667,162339927,SG
13668,153998275,SG
13671,160773250,SG
13672,161722380,SG
13673,54160764,SG
13674,76380397,SG
13677,161583238,SG
13678,162177841,SG
13679,149998071,SG
13681,110465457,SG
13682,61110032,SG
13683,161395784,SG
13684,44290071,SG
13686,161374987,SG
13687,81484126,SG
13688,161736335,SG
13689,160622394,SG
13690,162256951,SG
13691,142044589,SG
13692,149841767,SG
13693,143308291,SG
13694,158724332,SG
13696,59074173,SG
13697,161675196,SG
13700,158229000,SG
13701,141849476,SG
13702,161474933,SG
13703,21609322,SG
13704,161681394,SG
13707,10372795,SG
13708,161824473,SG
13710,7025163,SG
13711,161843423,SG
13721,151314063,SG
13722,135797511,SG
13723,18356584,SG
13724,88215549,SG
13726,29804001,SG
13727,56590871,SG
13732,152899183,SG
13733,61757320,SG
13739,22939535,SG
13743,140033036,SG
13744,156934906,SG
13746,144758226,SG
13749,138433229,SG
13753,121173496,SG
13754,118600560,SG
13755,150638046,SG
13757,5980552,SG
13758,51397872,SG
13764,116982170,SG
13765,122510150,SG
13768,10994035,SG
13770,105398373,SG
13771,87775202,SG
13773,109551411,SG
13776,29904732,SG
13779,19733519,SG
13780,74957236,SG
13781,148749262,SG
13782,7005135,SG
13783,121737073,SG
13786,157971567,SG
13787,23854546,SG
13788,87940249,SG
13789,145259873,SG
13790,141504002,SG
13792,142803931,SG
13793,5903125,SG
13796,148310766,SG
13798,148315344,SG
13800,38241034,SG
13801,144430825,SG
13802,158504832,SG
13805,65654594,SG
13806,24699850,SG
13807,150217144,SG
13808,155819577,SG
13809,30707362,SG
13810,150680596,SG
13811,87018243,SG
13812,135689727,SG
13819,138465124,SG
13824,38563222,SG
13826,48247254,SG
13830,20313573,SG
13831,2737584,SG
13832,94414688,SG
13839,36623444,SG
13840,5480453,SG
13842,68433094,SG
13843,89664,SG
13847,56949035,SG
13849,106258728,SG
13850,128443735,SG
13853,62313120,SG
13855,52983429,SG
13856,55811881,SG
13859,2302760,SG
13860,90557427,SG
13861,137180656,SG
13862,117287289,SG
13863,48583260,SG
13866,18644463,SG
13867,2513420,SG
13870,27452843,SG
13874,58746634,SG
13875,16915926,SG
13876,5887085,SG
13877,72841888,SG
13878,10114536,SG
13879,117916514,SG
13881,109899845,SG
13882,35457150,SG
13886,8501780,SG
13889,109418611,SG
13890,92023171,SG
13891,55038511,SG
13893,115657211,SG
13894,38989857,SG
13895,39078699,SG
13896,92562709,SG
13897,3292503,SG
13898,12662017,SG
13900,49168404,SG
13902,44678701,SG
13903,6181827,SG
13905,115299474,SG
13908,59988685,SG
13911,95457175,SG
13912,96302445,SG
14314,138168022,DO
14315,64519013,DO
14316,162434454,DO
14317,142580146,DO
14318,162530030,DO
14319,162583882,DO
14320,142229040,DO
14321,116358859,DO
14322,162429453,DO
14323,162534770,DO
14324,162505796,DO
14325,162445324,DO
14326,161102533,DO
14329,162582653,DO
14330,162424881,DO
14331,153775583,DO
14332,159338344,DO
14333,72981507,DO
14334,64338334,DO
14335,128544375,DO
14337,105391368,DO
14339,162580389,DO
14340,161390579,DO
14341,162243498,DO
14342,144257059,DO
14343,161841213,DO
14345,43221143,DO
14346,161811898,DO
14347,160124201,DO
14348,145313398,DO
14349,162515816,DO
14350,141436555,DO
14351,143098418,DO
14352,145554846,DO
14353,92078011,DO
14354,155335178,DO
14355,132780426,DO
14356,155649790,DO
14357,159956997,DO
14358,144966849,DO
14359,29236249,DO
14360,101183584,DO
14361,161917841,DO
14362,162481462,DO
14363,48600004,DO
14364,69235663,DO
14365,6964060,DO
14367,156300018,DO
14368,141209652,DO
14369,160416090,DO
14370,162515764,DO
14371,5228534,DO
14372,122469698,DO
14373,52743618,DO
14374,27543558,DO
14375,162062759,DO
14377,108969349,DO
14378,84470530,DO
14379,120003733,DO
14380,159171922,DO
14381,151738881,DO
14382,138200846,DO
14383,127631585,DO
14385,38753047,DO
14387,155964695,DO
14388,140362009,DO
14389,151699878,DO
14391,67691732,DO
14392,162437957,DO
14393,128479653,DO
14394,46036175,DO
14395,86897020,DO
14396,150848010,DO
14397,61650640,DO
14399,159861219,DO
14400,161566567,DO
14401,138305857,DO
14403,154252048,DO
14404,89415415,DO
14406,17109546,DO
14407,55000267,DO
14408,139553809,DO
14409,36131306,DO
14413,160796484,DO
14414,100875474,DO
14415,111067723,DO
14416,157423298,DO
14417,161988012,DO
14421,162246101,DO
14422,162184264,DO
14426,150035772,DO
14427,47089741,DO
14428,113865484,DO
14434,161403853,DO
14435,62042646,DO
14440,153459111,DO
14442,161710302,DO
14443,162255014,DO
14444,162065294,DO
14448,160757523,DO
14450,162273059,DO
14453,151148204,DO
14456,100641258,DO
14457,161917745,DO
14459,162045928,DO
14465,161597848,DO
14466,161271464,DO
14468,155367812,DO
14470,161515738,DO
14472,69263285,DO
14473,161685922,DO
14474,53226636,DO
14476,142068083,DO
14477,161848852,DO
14479,161650133,DO
14481,158560674,DO
14483,154248495,DO
14485,161972578,DO
14486,154237230,DO
14487,161805549,DO
14488,161613575,DO
14491,152686947,DO
14493,21461549,DO
14495,158363114,DO
14496,161445795,DO
14498,161537348,DO
14501,161387476,DO
14507,18792556,DO
14510,152994704,DO
14513,162397960,DO
14514,79754350,DO
14516,105256999,DO
14517,75844401,DO
14518,136862757,DO
14523,155444872,DO
14524,155153265,DO
14527,116912087,DO
14530,127387186,DO
14533,3591801,DO
14536,83365255,DO
14538,154287721,DO
14539,142184385,DO
14540,143899059,DO
14541,145237692,DO
14543,159442716,DO
14546,132434240,DO
14547,142203450,DO
14551,51044515,DO
14552,114849445,DO
14553,119984524,DO
14556,137103890,DO
14559,112099743,DO
14560,99747515,DO
14561,146952569,DO
14562,155628555,DO
14565,27891336,DO
14566,146932250,DO
14568,41991839,DO
14570,154822817,DO
14571,46789989,DO
14573,128483541,DO
14577,160690340,DO
14578,15991759,DO
14581,144005379,DO
14583,147617553,DO
14585,94413020,DO
14589,154082775,DO
14591,137973361,DO
14592,107200169,DO
14593,150627402,DO
14594,66861615,DO
14599,89343640,DO
14600,92553490,DO
14601,153515667,DO
14602,109402721,DO
14603,145059343,DO
14604,145200884,DO
14605,16176787,DO
14607,69591839,DO
14609,41042193,DO
14611,145320927,DO
14612,146241158,DO
14620,115818734,DO
14630,85794914,DO
14635,145357479,DO
14636,116329778,DO
14639,128775493,DO
14642,57012605,DO
14649,23577951,DO
14654,145352943,DO
14658,76878427,DO
14659,46119105,DO
14660,103305377,DO
14661,71157085,DO
14662,5656707,DO
14666,58666743,DO
14668,93074062,DO
14675,21433169,DO
14676,94917560,DO
14677,26487042,DO
14678,110508248,DO
14681,29390020,DO
14682,22269792,DO
14685,7315975,DO
14688,37542882,DO
14692,126974794,DO
14695,82483876,DO
14697,83706150,DO
14698,19640257,DO
14699,120665535,DO
14700,46970484,DO
14704,68621756,DO
14705,78794754,DO
14706,47156787,DO
14710,120104331,DO
14711,40879896,DO
14714,162634204,TT
14715,162638326,TT
14716,158242551,TT
14717,162511086,TT
14718,162442981,TT
14719,162248820,TT
14720,162480572,TT
14721,160932052,TT
14722,113284998,TT
14723,9575070,TT
14725,162559550,TT
14726,156959197,TT
14727,159630129,TT
14728,52447469,TT
14729,118443844,TT
14730,44494719,TT
14732,162502478,TT
14733,162407812,TT
14735,160265735,TT
14736,155770175,TT
14737,7634149,TT
14738,112485737,TT
14739,162541763,TT
14742,156475247,TT
14743,159723584,TT
14744,128046143,TT
14745,17697712,TT
14746,116329223,TT
14747,27073850,TT
14748,93042115,TT
14750,71353169,TT
14751,162444220,TT
14754,61893821,TT
14755,14366715,TT
14756,162622948,TT
14757,53456220,TT
14758,37291823,TT
14759,38538688,TT
14760,162612575,TT
14761,99681140,TT
14762,73301386,TT
14763,57505939,TT
14764,136236548,TT
14765,13644536,TT
14766,68455300,TT
14767,127621088,TT
14768,134940128,TT
14769,158746738,TT
14771,162492336,TT
14773,82606888,TT
14774,138995132,TT
14775,16056502,TT
14778,76136424,TT
14779,88163868,TT
14781,16871198,TT
14782,141198233,TT
14784,51840664,TT
14785,95615775,TT
14786,48086200,TT
14787,143258461,TT
14789,66774816,TT
14790,38385796,TT
14791,125071052,TT
14793,113655058,TT
14794,76262782,TT
14795,149252668,TT
14797,107515131,TT
14798,44303050,TT
14799,162252094,TT
14800,41161342,TT
14801,158370907,TT
14802,51156757,TT
14804,41134064,TT
14805,6442198,TT
14806,139647402,TT
14807,161280688,TT
14809,137929553,TT
14810,146829863,TT
14812,139907028,TT
14820,141804031,TT
14822,161444051,TT
14831,139023242,TT
14832,161801950,TT
14833,137247985,TT
14834,161776498,TT
14840,161489466,TT
14842,162095778,TT
14843,156476452,TT
14844,159291462,TT
14847,40727351,TT
14851,161563789,TT
14854,161783725,TT
14857,161454643,TT
14859,54634494,TT
14863,112178972,TT
14864,161500071,TT
14867,162306134,TT
14875,22752290,TT
14876,145113039,TT
14879,161976327,TT
14880,138377004,TT
14884,162104042,TT
14886,118306409,TT
14887,8463254,TT
14888,8022442,TT
14889,145682708,TT
14890,33940455,TT
14894,79514395,TT
14895,161495948,TT
14896,124353753,TT
14897,75222306,TT
14898,161976385,TT
14900,44680534,TT
14901,70332562,TT
14922,128929916,TT
14923,29491827,TT
14925,94473535,TT
14928,119890214,TT
14933,105209866,TT
14935,17378363,TT
14936,79157091,TT
14938,59661097,TT
14944,129463018,TT
14950,83595584,TT
14953,32818470,TT
14954,144179284,TT
14955,144299938,TT
14957,44629128,TT
14958,94918824,TT
14959,141098597,TT
14961,40545333,TT
14962,15255670,TT
14963,152961004,TT
14964,142280731,TT
14967,145104852,TT
14971,125109649,TT
14973,7947120,TT
14976,153729021,TT
14977,113897280,TT
14978,60106547,TT
14979,40822608,TT
14980,42275309,TT
14984,152898407,TT
14986,151123598,TT
14988,50050440,TT
14989,124303349,TT
14991,150689150,TT
14992,107673108,TT
14994,140716726,TT
14997,87128039,TT
15000,152736970,TT
15001,53626125,TT
15002,151592023,TT
15004,7155011,TT
15006,19395982,TT
15009,153345182,TT
15010,58504922,TT
15012,156320230,TT
15020,134494208,TT
15022,87740571,TT
15026,53658906,TT
15030,113557904,TT
15042,100609004,TT
15045,71004850,TT
15049,74260916,TT
15050,51978769,TT
15053,4809816,TT
15056,58141881,TT
15057,90916760,TT
